pitches,player_id,player_name,game_date,game_pk,total_pitches,pitch_percent,ba,iso,babip,slg,woba,xwoba,xba,hits,abs,launch_speed,launch_angle,spin_rate,velocity,effective_speed,whiffs,swings,takes,eff_min_vel,release_extension,pos3_int_start_distance,pos4_int_start_distance,pos5_int_start_distance,pos6_int_start_distance,pos7_int_start_distance,pos8_int_start_distance,pos9_int_start_distance,pitcher_run_exp,run_exp,bat_speed,swing_length
7,543135,"Eovaldi, Nathan",2024-06-03,745009,71,9.9,1,3,,4,2.05,0.375,0.197,1,1,98.4,37,1915,78.9,79.03,1,4,3,0.09999999999999430,6.53,114,154,122,149,306,328,298,-0.9,0.9,65.4087925,7.8725275
3,683004,"Leiter, Jack",2024-09-20,744960,92,3.3,1,3,,4,2.05,1.651,0.831,1,1,107,34,2634,81.6,81.93,0,1,2,0.30000000000001100,6.7,106,151,116,145,309,333,307,-2.2,2.2,83.38333,8.10444
1,601713,"Pivetta, Nick",2024-07-24,746525,76,1.3,1,3,,4,2.05,1.743,0.877,1,1,103.8,29,2758,80.7,81.5,0,1,0,0.7999999999999970,6.6,117,154,124,150,308,328,294,-1,1,75.17097,7.59732
3,669203,"Burnes, Corbin",2024-04-09,746981,90,3.3,1,3,,4,2.05,1.896,0.94,1,1,106.6,30,3020,82,82.17,0,2,1,0.20000000000000300,6.6,104,150,117,144,286,323,309,-1,1,70.316305,7.05012
9,623433,"Anderson, Nick",2024-06-11,746296,33,27.3,1,3,,4,2.05,2,1,1,1,112.1,36,2009,82.7,82.22,1,3,6,-0.5,6.09,113,151,122,148,315,329,292,-1.6,1.6,70.821443333,7.842493333
1,676661,"Lazar, Max",2024-09-08,746017,32,3.1,1,3,,4,2.05,1.582,0.803,1,1,102.8,29,2403,80.7,81.3,0,1,0,0.5999999999999940,6.9,126,151,127,148,299,320,287,-1.8,1.8,77.78276,7.46167
5,572955,"Johnson, Pierce",2024-08-26,745865,13,38.5,1,3,,4,2.05,0.415,0.266,1,1,96.1,29,2901,84.4,83.7,0,2,3,-0.7000000000000030,5.68,114,153,123,147,295,315,290,-1,1,46.81691,5.33909
2,669923,"Kirby, George",2024-05-08,745906,70,2.9,1,3,,4,2.05,1.475,0.743,1,1,104.5,34,2503,81.8,81.85,0,1,1,0,6.8,111,154,125,148,309,328,295,-1,1,75.50101,7.74803
1,681857,"Olson, Reese",2024-09-16,746260,50,2,1,3,,4,2.05,0.872,0.431,1,1,106.3,41,2256,78.5,78,0,1,0,-0.5,6,92,148,114,144,310,332,278,-2.7,2.7,74.10227,7.2422
2,594902,"Lively, Ben",2024-05-20,746637,88,2.3,1,3,,4,2.05,0.985,0.509,1,1,101.8,34,1946,76.9,77.9,0,1,1,1,7,111,153,124,151,303,312,291,-1,1,73.75059,8.4384
4,669302,"Gilbert, Logan",2024-06-28,745238,92,4.3,1,3,,4,2.05,1.462,0.709,1,1,105.7,37,2245,81.8,83.33,0,2,2,1.5,7.35,106,151,120,144,288,317,288,-1.6,1.6,77.367355,7.720425
2,621111,"Buehler, Walker",2024-06-18,746542,70,2.9,1,3,,4,2.05,1.821,0.914,1,1,105.7,29,2592,77.8,78.5,0,1,1,0.7000000000000030,6.45,114,154,123,149,325,333,304,-1,1,73.30179,7.56428
12,434378,"Verlander, Justin",2024-08-27,745540,90,13.3,1,3,,4,2.05,1.471,0.86,1,1,105.7,22,2676,77.1,76.39,2,8,4,-0.6999999999999890,6.04,106,149,116,147,297,319,281,-2.4,2.4,73.28545875,7.92558375
1,502085,"Robertson, David",2024-09-13,745207,25,4,1,3,,4,2.05,1.998,0.989,1,1,111.7,31,2875,82.6,82.5,0,1,0,-0.09999999999999430,6.5,119,153,118,149,302,341,309,-2.7,2.7,86.85303,8.64129
