pitches,player_id,player_name,game_date,game_pk,total_pitches,pitch_percent,ba,iso,babip,slg,woba,xwoba,xba,hits,abs,launch_speed,launch_angle,spin_rate,velocity,effective_speed,whiffs,swings,takes,eff_min_vel,release_extension,pos3_int_start_distance,pos4_int_start_distance,pos5_int_start_distance,pos6_int_start_distance,pos7_int_start_distance,pos8_int_start_distance,pos9_int_start_distance,pitcher_run_exp,run_exp,bat_speed,swing_length
4,666142,"Ragans, Cole",2024-04-30,744942,105,3.8,1,0,1,1,0.882,0.506,0.511,1,1,85,21,2403,81.5,80.77,0,2,2,-0.7000000000000030,6.08,105,154,118,148,310,321,290,-0.2,0.2,71.91295,7.24209
6,672282,"Detmers, Reid",2024-05-09,746241,90,6.7,1,0,1,1,0.882,0.582,0.641,2,2,57.8,-14.5,2430,75.3,74.28,0,3,3,-1,5.78,108,150,115,149,313,325,296,-1.3,1.3,65.09217,8.22428
2,656641,"Latz, Jacob",2024-07-06,744995,17,11.8,1,0,1,1,0.882,0.256,0.284,1,1,42.8,-51,2797,77.4,77.2,0,1,1,-0.20000000000000300,6.6,116,154,119,150,315,324,294,-0.1,0.1,71.58125,7.95205
2,571927,"Matz, Steven",2024-09-20,745123,45,4.4,1,0,1,1,0.882,0.666,0.697,1,1,80.8,22,2333,76.3,76.4,0,1,1,0.10000000000000900,6.5,98,149,116,146,317,319,296,-0.5,0.5,87.62275,8.35336
3,663687,"Harris, Hogan",2024-09-16,746828,51,5.9,1,0,1,1,0.882,0.893,0.94,1,1,97.8,12,2502,71.2,70.83,0,1,2,-0.4000000000000060,6.6,102,131,97,124,294,323,290,-0.6,0.6,66.23165,7.13677
3,573204,"Thielbar, Caleb",2024-05-20,744857,21,14.3,1,0,1,1,0.882,0.715,0.794,1,1,71.1,18,2509,75.1,75.3,0,2,1,0.20000000000000300,6.6,112,153,125,148,316,331,295,-0.3,0.3,62.060925,7.784755
1,669461,"Liberatore, Matthew",2024-06-06,745174,23,4.3,1,0,1,1,0.882,0.853,0.903,1,1,98.4,14,2765,78.8,78.6,0,1,0,-0.20000000000000300,6.3,88,142,118,136,313,323,299,-0.8,0.8,68.16398,7.02384
4,579328,"Kikuchi, Yusei",2024-07-26,744906,96,4.2,1,0,1,1,0.882,0.266,0.283,1,1,97.5,-5,2483,84.1,85.28,0,1,3,1.2000000000000000,7.07,97,150,113,144,291,315,288,-0.7,0.7,69.73436,6.50989
8,594835,"Gonzales, Marco",2024-07-21,745470,84,9.5,1,0,1,1,0.882,0.803,0.814,1,1,103.1,10,2229,79.1,79.34,2,7,1,0.20000000000000300,6.28,109,150,104,148,320,334,285,-0.1,0.1,70.12042,7.868421429
2,663559,"Falter, Bailey",2024-08-06,745467,20,10,1,0,1,1,0.882,0.844,0.81,2,2,106.7,13.5,1782,78.6,80.2,0,2,0,1.6000000000000100,7.1,115,152,116,148,326,327,284,-0.4,0.4,,
8,571760,"Heaney, Andrew",2024-09-22,744955,94,8.5,1,0,1,1,0.882,0.912,0.969,1,1,84.1,16,2542,75.9,75.49,0,2,6,-0.4000000000000060,6.16,104,154,119,147,307,333,303,-0.4,0.4,63.711845,7.220165
4,621389,"Blach, Ty",2024-05-02,746070,45,8.9,1,0,1,1,0.882,0.556,0.597,1,1,96.9,7,2463,79.1,77.22,0,2,2,-1.8000000000000000,5.2,110,151,123,147,303,322,290,-0.8,0.8,68.388495,7.916795
8,674003,"Bradford, Cody",2024-08-25,746595,85,9.4,1,0,1,1,0.882,0.175,0.194,1,1,60.9,-46,1939,74,75.02,1,4,4,1,7.1,107,152,121,148,293,317,296,-0.3,0.3,68.9316175,7.8882475
20,527048,"Pérez, Martín",2024-08-30,745052,101,19.8,0.5,1.5,0,2,0.857,0.788,0.478,1,2,88,43,2447,76.6,75.73,4,10,10,-0.8999999999999920,5.89,103,150,117,147,301,317,294,-1.7,1.7,62.658801,7.943084
11,674003,"Bradford, Cody",2024-08-15,744980,104,10.6,0.571,0.857,0.5,1.429,0.825,0.609,0.417,4,7,95.1,26.6,1980,74.7,75.41,0,8,3,0.7000000000000030,6.95,109,153,117,145,301,326,296,-2.2,2.2,70.393213333,7.456588333
8,607644,"Means, John",2024-05-11,747041,89,9,1,0,1,1,0.801,0.815,0.937,1,1,101.9,12,2192,75.7,75.04,0,3,5,-0.7000000000000030,6.09,116,148,121,144,313,331,292,-1,1,73.1255,7.858626667
13,666142,"Ragans, Cole",2024-08-31,746348,93,14,0.5,1,1,1.5,0.795,0.758,0.406,1,2,103.1,26,2406,80.4,79.33,0,1,12,-1.1000000000000100,6.02,104,146,113,145,301,323,294,-1.4,1.4,71.24618,7.64126
5,592767,"Smyly, Drew",2024-09-13,746509,14,35.7,1,0,1,1,0.785,0.773,0.929,1,1,87,17,2381,78.2,77.92,1,3,2,-0.29999999999999700,5.66,88,152,111,148,320,345,299,-1.3,1.3,55.638973333,7.362826667
8,669022,"Gore, MacKenzie",2024-08-17,745537,92,8.7,0.75,0.25,0.75,1,0.754,0.476,0.496,3,4,88.2,11.5,2399,81.2,81.98,1,6,2,0.7999999999999970,6.91,108,149,121,147,293,316,279,-1.7,1.7,68.238683333,7.263273333
10,596295,"Gomber, Austin",2024-06-12,745896,72,13.9,0.75,0.25,1,1,0.754,0.67,0.586,3,4,95.4,16.3,2529,77.3,78.12,1,7,3,0.7999999999999970,6.7,112,141,121,139,303,325,281,-3.2,3.2,72.755788333,7.780986667
12,663559,"Falter, Bailey",2024-07-30,746365,66,18.2,0.5,0.75,0.5,1.25,0.733,0.51,0.352,2,4,97.7,33.7,,79.4,80.45,1,6,6,1.2000000000000000,7.17,108,150,104,147,296,329,285,-0.7,0.7,74.970945,8.213758333
10,592767,"Smyly, Drew",2024-06-26,745325,23,43.5,0.5,0.75,0.5,1.25,0.733,0.301,0.254,2,4,98.8,19.3,2292,79.8,79.11,2,6,4,-0.7000000000000030,5.73,112,151,121,149,304,324,295,-0.8,0.8,69.199616667,7.919685
1,657514,"Bernardino, Brennan",2024-05-04,745911,12,8.3,,,,,0.72,0.72,,0,0,,,2420,77,76,0,0,1,-1,5.8,112,153,125,147,302,335,292,-0.3,0.3,,
4,621389,"Blach, Ty",2024-07-11,746688,23,17.4,,,,,0.72,0.72,,0,0,,,2492,80.2,78.45,0,1,3,-1.7000000000000000,5.22,119,153,130,148,302,325,291,-0.1,0.1,80.08587,7.62409
