pitches,player_id,player_name,game_date,game_pk,total_pitches,pitch_percent,ba,iso,babip,slg,woba,xwoba,xba,hits,abs,launch_speed,launch_angle,spin_rate,velocity,effective_speed,whiffs,swings,takes,eff_min_vel,release_extension,pos3_int_start_distance,pos4_int_start_distance,pos5_int_start_distance,pos6_int_start_distance,pos7_int_start_distance,pos8_int_start_distance,pos9_int_start_distance,pitcher_run_exp,run_exp,bat_speed,swing_length
5,670036,"Festa, Matt",2024-08-11,745711,16,31.3,0.5,0,0.333,0.5,0.294,0.069,0.111,1,2,86.3,36.3,2563,83.7,84.06,0,3,2,0.3999999999999920,6.52,96,122,99,124,291,321,284,0.3,-0.3,72.34003,7.098303333
11,657277,"Webb, Logan",2024-04-30,746968,91,12.1,0.333,0,0.5,0.333,0.294,0.218,0.241,1,3,102.3,-5,2580,83.5,85.27,0,5,6,1.8000000000000000,7.48,112,151,126,149,278,317,287,0.1,-0.1,71.25538,7.119698
7,663474,"McKenzie, Triston",2024-06-11,746702,75,9.3,0.333,0,0.5,0.333,0.294,0.557,0.37,1,3,103.9,14,2094,84.9,85.94,1,5,2,1,6.74,111,152,126,147,296,319,297,0,0,70.784678,7.62427
6,663423,"Thornton, Trent",2024-06-15,745241,18,33.3,0.333,0,0.333,0.333,0.294,0.371,0.399,1,3,94.3,28.7,2924,83.7,83.55,0,3,3,-0.20000000000000300,6.15,113,154,115,143,291,318,289,0.1,-0.1,69.47412,7.66563
8,672860,"Berroa, Prelander",2024-08-04,745879,32,25,0.333,0,0.5,0.333,0.294,0.257,0.27,1,3,87.8,3.5,2425,88.4,88.31,1,5,3,-0.10000000000000900,6.13,109,149,118,143,301,328,289,-0.7,0.7,71.189648,7.679698
9,605121,"Anderson, Justin",2024-05-28,746791,15,60,0.333,0,0.5,0.333,0.294,0.191,0.203,1,3,83,-5.5,2496,85.3,85.83,5,7,2,0.5,6.62,106,149,119,147,297,322,299,0.9,-0.9,67.172654286,7.729367143
11,656550,"Holmes, Grant",2024-08-03,747087,70,15.7,0.333,0,0.333,0.333,0.294,0.088,0.092,1,3,81.6,27.7,2734,86.6,86.71,1,5,6,0.10000000000000900,6.15,113,154,124,149,306,322,291,-0.1,0.1,70.883304,7.714028
13,625643,"López, Reynaldo",2024-05-31,747116,87,14.9,0.333,0,0.5,0.333,0.294,0.392,0.429,1,3,80.7,13.5,2288,86.6,87.13,4,7,6,0.5,6.58,104,154,125,146,302,318,296,0.1,-0.1,64.83424,7.88279
13,689981,"Ryan, River",2024-08-10,746112,56,23.2,0.333,0,0.5,0.333,0.294,0.178,0.18,2,6,85.5,10.5,2556,89.9,90.35,3,8,5,0.3999999999999920,6.56,111,153,122,150,303,319,287,-0.3,0.3,68.7316975,7.595205
9,613534,"Adams, Austin",2024-05-19,746306,13,69.2,0.5,0,0.5,0.5,0.294,0.564,0.46,1,2,103.6,17,2951,88,87.18,2,4,5,-0.7999999999999970,5.54,98,142,111,139,316,336,301,0.4,-0.4,78.48233,7.4412525
15,663567,"Lambert, Peter",2024-08-08,746522,48,31.3,0.333,0,0.333,0.333,0.294,0.182,0.186,1,3,89.4,23.7,2628,83.4,83.75,1,6,9,0.3999999999999920,6.21,115,152,127,148,325,339,300,0.1,-0.1,62.670655,7.40102
25,669302,"Gilbert, Logan",2024-05-30,745249,100,25,0.333,0,0.5,0.333,0.294,0.315,0.329,3,9,82.2,16.3,1879,88,89.95,4,15,10,2,7.53,108,149,115,141,301,321,280,0.8,-0.8,69.733612,7.821068
3,606303,"Payamps, Joel",2024-08-27,745946,16,18.8,0.333,0,0.333,0.333,0.294,0.432,0.436,1,3,87.4,6.7,2738,84.5,84.37,0,3,0,-0.09999999999999430,6.2,111,153,115,147,308,321,296,-0.5,0.5,72.814023333,7.474416667
7,656546,"Hoffman, Jeff",2024-07-30,745546,19,36.8,0.333,0,0.333,0.333,0.294,0.426,0.466,1,3,73,45.7,2892,87.2,87.36,1,4,3,0.20000000000000300,6.4,97,141,116,141,306,328,290,0.2,-0.2,64.6843975,7.764165
19,665622,"Medina, Luis",2024-06-13,745894,102,18.6,0.333,0,0.333,0.333,0.294,0.158,0.157,2,6,89.9,30,2342,84.5,84.81,4,13,6,0.29999999999999700,6.37,97,150,118,142,303,323,288,1,-1,70.199933077,7.85583
23,701542,"Warren, Will",2024-08-07,745713,93,24.7,0.333,0,1,0.333,0.294,0.141,0.156,1,3,81.8,10,2993,83,83.43,4,8,15,0.4000000000000060,6.83,108,149,117,146,297,330,280,-0.5,0.5,60.27157,7.74637875
3,669724,"Hanifee, Brenan",2024-08-24,746756,28,10.7,0.333,0,0.333,0.333,0.294,0.164,0.181,1,3,61.6,21.3,1924,85.1,85,0,3,0,-0.09999999999999430,6.2,97,152,117,142,291,323,281,0.5,-0.5,65.70023,6.6397
8,676508,"Casparius, Ben",2024-09-22,746092,59,13.6,0.333,0,0.333,0.333,0.294,0.289,0.313,1,3,79.7,-21.3,3014,84.3,83.7,1,5,3,-0.5999999999999940,5.88,93,150,120,146,301,312,283,-0.4,0.4,68.856114,7.579134
7,621111,"Buehler, Walker",2024-09-26,746088,71,9.9,0.333,0,0.5,0.333,0.294,0.289,0.294,1,3,95.8,1,2697,82,82.46,1,3,4,0.5,6.57,113,154,128,148,310,318,294,0.2,-0.2,60.636526667,7.6683
7,628317,"Maeda, Kenta",2024-09-08,745616,26,26.9,0.333,0,0.333,0.333,0.294,0.308,0.32,1,3,74,39.7,2551,82.4,81.79,1,5,2,-0.6000000000000090,5.99,118,153,125,145,304,315,279,0.3,-0.3,66.568018,7.068134
18,694973,"Skenes, Paul",2024-08-22,745465,87,20.7,0.333,0,0.5,0.333,0.294,0.294,0.325,1,3,64.9,47,2234,85.3,85.52,3,8,10,0.20000000000000300,6.5,111,151,120,149,318,320,289,-0.1,0.1,63.684475,7.23547625
