pitches,player_id,player_name,game_date,game_pk,total_pitches,pitch_percent,ba,iso,babip,slg,woba,xwoba,xba,hits,abs,launch_speed,launch_angle,spin_rate,velocity,effective_speed,whiffs,swings,takes,eff_min_vel,release_extension,pos3_int_start_distance,pos4_int_start_distance,pos5_int_start_distance,pos6_int_start_distance,pos7_int_start_distance,pos8_int_start_distance,pos9_int_start_distance,pitcher_run_exp,run_exp,bat_speed,swing_length
1,690544,"Horn, Bailey",2024-06-29,746940,45,2.2,0,0,,0,0,0,,0,1,,,2893,76.1,75.9,1,1,0,-0.19999999999998900,6.2,123,151,119,152,258,307,306,0.6,-0.6,66.46267,6.85574
7,592767,"Smyly, Drew",2024-06-05,746873,25,28,0,0,0,0,0,0.042,0.035,0,2,71.6,56,2312,80.9,80.26,2,4,3,-0.6000000000000090,5.69,127,146,117,154,280,321,299,0.7,-0.7,64.2906325,7.1378925
3,664285,"Valdez, Framber",2024-07-10,746366,95,3.2,0,0,0,0,0,0.076,0.085,0,2,65.2,-42,2971,80.2,79.13,1,3,0,-1.1000000000000100,5.87,122,150,114,152,289,324,292,0.6,-0.6,73.142746667,7.84851
8,663893,"Little, Brendon",2024-06-18,744917,23,34.8,0,0,,0,0,0,,0,1,,,2129,85.7,84.9,1,3,5,-0.7999999999999970,5.74,113,149,119,151,276,315,308,0.3,-0.3,59.69142,6.68321
1,519043,"Moore, Matt",2024-08-19,746270,12,8.3,0,0,,0,0,0,,0,1,,,2417,80.7,80.3,0,0,1,-0.4000000000000060,6.1,124,149,129,154,294,322,305,0.1,-0.1,,
2,663559,"Falter, Bailey",2024-04-06,745522,78,2.6,0,0,0,0,0,0.562,0.597,0,1,100.2,6,1921,79.5,80.9,0,1,1,1.4000000000000100,7,126,150,113,153,301,326,311,0.2,-0.2,69.17777,6.83221
2,676879,"Ashby, Aaron",2024-09-25,745442,25,8,0,0,0,0,0,0.147,0.163,0,1,85.9,-51,2637,83.8,82.1,0,1,1,-1.7000000000000000,5.4,130,147,144,153,301,333,293,0.2,-0.2,76.97302,6.36195
1,608331,"Fried, Max",2024-08-26,745865,73,1.4,0,0,,0,0,0,,0,1,,,2841,75.6,75.2,1,1,0,-0.3999999999999920,6.5,129,147,142,152,295,314,299,0.2,-0.2,64.65628,7.90511
4,596295,"Gomber, Austin",2024-05-04,745511,88,4.5,0,0,0,0,0,0.09,0.099,0,2,88.6,-7,2474,76.1,75.82,2,3,1,-0.29999999999999700,6.53,125,148,123,152,300,325,296,0.5,-0.5,52.540545,8.340055
3,573009,"Mantiply, Joe",2024-04-12,747217,18,16.7,0,0,0,0,0,0.066,0.071,0,2,81,-45,2407,79.4,79.73,1,2,1,0.29999999999999700,6.53,108,144,98,149,298,318,302,0.4,-0.4,69.477855,7.875805
1,624133,"Suárez, Ranger",2024-04-11,745601,97,1,0,0,0,0,0,0.368,0.409,0,1,87.6,3,2267,77.5,77.7,0,1,0,0.20000000000000300,6.5,126,147,99,154,292,323,294,0.1,-0.1,68.23088,8.17804
1,573009,"Mantiply, Joe",2024-09-13,747153,14,7.1,0,0,0,0,0,0.325,0.357,0,1,38.5,-39,2563,79.5,79.9,0,1,0,0.4000000000000060,6.3,121,148,80,152,300,327,301,-0.1,0.1,,
5,666214,"Wentz, Joey",2024-05-31,746955,23,21.7,0,0,0,0,0,0.254,0.219,0,2,94.3,3.5,2662,79.6,79.8,0,3,2,0.20000000000000300,6.5,115,145,106,154,268,308,307,0.2,-0.2,66.79708,7.34851
1,663893,"Little, Brendon",2024-05-04,744862,15,6.7,0,0,,0,0,0,,0,1,,,1539,86.5,85.3,0,0,1,-1.2000000000000000,5.6,88,150,121,147,280,312,289,0.2,-0.2,,
3,592767,"Smyly, Drew",2024-08-16,746843,15,20,0,0,,0,0,0,,0,1,,,2419,80.2,79.63,1,1,2,-0.6000000000000090,5.7,128,149,122,155,296,319,304,0,0,24.40061,6.21321
8,642232,"Yarbrough, Ryan",2024-09-29,744880,52,15.4,0,0,0,0,0,0.316,0.305,0,2,102.1,16,2215,72.8,72.05,1,4,4,-0.7999999999999970,6.13,95,148,137,153,284,316,291,0.5,-0.5,75.69908,7.61118
2,669674,"Long, Sam",2024-09-11,745697,15,13.3,0,0,0,0,0,0.185,0.206,0,1,73.2,-51,2622,77.2,76.7,0,1,1,-0.5,6,106,145,111,153,288,324,293,0.1,-0.1,65.95659,6.18035
1,656756,"Montgomery, Jordan",2024-09-22,745929,91,1.1,0,0,0,0,0,0.026,0.017,0,1,84.8,44,2404,80.8,81.6,0,1,0,0.7999999999999970,6.6,119,150,115,151,255,287,292,0.1,-0.1,71.38099,7.35806
5,657649,"Koenig, Jared",2024-05-12,745990,28,17.9,0,0,,0,0,0,,0,1,,,2432,80.2,79.52,1,1,4,-0.7000000000000030,6.02,116,147,117,150,295,316,303,0.4,-0.4,71.75859,8.14866
1,656529,"Hentges, Sam",2024-05-22,746634,12,8.3,0,0,,0,0,0,,0,1,,,2409,82.3,82.9,0,0,1,0.6000000000000090,6.8,123,148,118,154,275,299,280,0.3,-0.3,,
1,657514,"Bernardino, Brennan",2024-09-09,746909,10,10,0,0,0,0,0,0.008,0.009,0,1,91.6,54,2729,80.4,79.1,0,1,0,-1.3000000000000100,5.6,114,150,118,152,272,317,309,0.2,-0.2,78.12499,7.17694
4,573009,"Mantiply, Joe",2024-04-14,747216,18,22.2,0,0,0,0,0,0.016,0.011,0,1,86.5,43,2408,79.3,79.58,1,2,2,0.29999999999999700,6.67,115,148,106,151,302,328,298,0.2,-0.2,51.15194,7.00457
7,607536,"Freeland, Kyle",2024-06-23,746536,69,10.1,0,0,0,0,0,0.027,0.029,0,3,67.1,-35,2552,83.9,85.04,3,4,3,1.0999999999999900,6.5,112,137,98,138,308,339,309,0.8,-0.8,63.530415,8.1642625
3,573009,"Mantiply, Joe",2024-09-21,745936,25,12,0,0,,0,0,0,,0,1,,,2508,79.7,79.83,1,1,2,0.09999999999999430,6.37,123,149,107,147,269,295,300,0.2,-0.2,46.68342,8.91952
9,579328,"Kikuchi, Yusei",2024-04-05,745764,96,9.4,0,0,0,0,0,0.03,0.034,0,3,79.3,-6,2468,83,84.29,2,5,4,1.3000000000000000,7.02,119,148,115,152,287,316,279,0.6,-0.6,69.59044,6.577136
1,669022,"Gore, MacKenzie",2024-08-23,747080,88,1.1,0,0,0,0,0,0.162,0.18,0,1,87.6,-5,2527,83.7,85,0,1,0,1.3000000000000000,6.9,89,140,127,145,295,327,290,0.4,-0.4,65.6055,6.48195
2,621383,"Banks, Tanner",2024-07-07,746039,19,10.5,0,0,0,0,0,0.373,0.333,0,2,93.8,11.5,2316,82.7,81.95,0,2,0,-0.7000000000000030,6.05,119,151,112,153,289,319,292,0.3,-0.3,71.620825,7.60595
1,572020,"Paxton, James",2024-04-14,746164,95,1.1,0,0,0,0,0,0.12,0.131,0,1,78.9,-3,1743,82,82.8,0,1,0,0.7999999999999970,7,120,145,121,148,281,319,301,0.5,-0.5,65.72186,6.68256
2,592767,"Smyly, Drew",2024-06-12,745079,26,7.7,0,0,,0,0,0,,0,1,,,2458,81.4,80.3,1,1,1,-1.1000000000000100,5.65,124,150,130,155,289,331,311,0.1,-0.1,74.37529,7.99241
3,669620,"Basso, Brady",2024-09-18,746831,93,3.2,0,0,0,0,0,0.01,0.009,0,1,66.2,63,2272,76.6,76.97,0,1,2,0.4000000000000060,6.6,116,145,123,152,294,313,297,0.2,-0.2,65.94503,7.31947
10,642232,"Yarbrough, Ryan",2024-04-07,746895,55,18.2,0,0,0,0,0,0.055,0.049,0,5,83.4,28.8,2197,71.3,71.43,1,8,2,0.10000000000000900,6.58,105,146,141,153,286,307,294,1,-1,69.921955,7.51347125
5,605483,"Snell, Blake",2024-07-14,745314,80,6.3,0,0,,0,0,0,,0,1,,,2431,82.7,83.28,2,3,2,0.5999999999999940,6.82,123,150,126,153,294,319,304,0,0,62.32676,8.074763333
2,672282,"Detmers, Reid",2024-09-27,746173,95,2.1,0,0,,0,0,0,,0,1,,,2353,73.7,73.2,1,1,1,-0.5,6.25,102,147,129,152,294,316,298,0.2,-0.2,66.97402,8.22333
2,607481,"Bummer, Aaron",2024-06-24,745160,17,11.8,0,0,,0,0,0,,0,1,,,2464,82,82.1,1,2,0,0.19999999999998900,6.2,110,146,137,150,294,321,303,0.1,-0.1,58.49092,7.107015
1,605483,"Snell, Blake",2024-07-09,745316,73,1.4,0,0,0,0,0,0.01,0.009,0,1,76.7,63,2613,82.8,83.3,0,1,0,0.5,6.9,88,145,118,149,294,339,296,0.2,-0.2,62.70348,7.83914
4,608331,"Fried, Max",2024-05-11,745828,109,3.7,0,0,,0,0,0,,0,1,,,2861,75.8,75.2,1,2,2,-0.5999999999999940,6.45,108,149,127,152,281,324,303,0.1,-0.1,64.533405,8.1866
6,642232,"Yarbrough, Ryan",2024-06-28,745319,27,22.2,0,0,0,0,0,0.101,0.112,0,1,56.6,-41,2153,71.1,70.63,1,3,3,-0.5,6.27,99,148,125,154,278,304,298,0.6,-0.6,66.42143,7.797556667
8,642232,"Yarbrough, Ryan",2024-06-13,746136,62,12.9,0,0,,0,0,0,,0,1,,,2228,72.1,72.01,1,1,7,0,6.47,117,151,129,154,278,307,294,0.4,-0.4,65.84439,8.1178
3,605483,"Snell, Blake",2024-05-22,745502,87,3.4,0,0,,0,0,0,,0,1,,,2719,81.3,82.13,1,2,1,0.7999999999999970,6.87,131,150,118,151,318,331,304,0.1,-0.1,66.262015,8.353095
1,663893,"Little, Brendon",2024-05-01,744939,10,10,0,0,0,0,0,0.072,0.078,0,1,79.6,-12,1654,86.3,85.5,0,1,0,-0.7999999999999970,5.7,127,150,121,154,281,312,292,0.1,-0.1,64.15715,5.91682
3,657514,"Bernardino, Brennan",2024-06-16,746945,12,25,0,0,0,0,0,0.04,0.045,0,1,68.3,-15,2837,78.8,77,0,1,2,-1.8000000000000000,5.5,120,149,101,150,269,312,301,-1.1,1.1,64.44616,6.93645
1,676596,"Fleming, Josh",2024-07-02,745482,10,10,0,0,0,0,0,0.268,0.189,0,1,95.1,22,2302,78.2,78.4,0,1,0,0.20000000000000300,6.8,126,148,108,152,297,327,301,0.3,-0.3,66.35211,7.5806
5,666205,"Muller, Kyle",2024-04-01,745675,73,6.8,0,0,0,0,0,0.005,0.006,0,1,84.7,70,2189,79.6,79.46,0,2,3,-0.09999999999999430,6.44,114,149,117,152,288,322,301,0.3,-0.3,,
1,657514,"Bernardino, Brennan",2024-05-07,747126,12,8.3,0,0,0,0,0,0.012,0.011,0,1,88.8,63,2601,80.4,79.4,0,1,0,-1,5.6,117,150,133,155,302,327,306,0.2,-0.2,76.17778,7.9721
7,664285,"Valdez, Framber",2024-07-31,746363,92,7.6,0,0,,0,0,0,,0,3,,,,80.3,78.97,4,4,3,-1.3000000000000000,5.86,109,143,127,149,290,324,306,0.6,-0.6,70.094115,9.1485975
2,527048,"Pérez, Martín",2024-08-25,745376,79,2.5,0,0,0,0,0,0.758,0.674,0,1,106.3,15,2538,77.7,76.65,0,1,1,-1,5.75,126,149,131,153,287,323,308,0.2,-0.2,76.11068,7.48587
1,657649,"Koenig, Jared",2024-06-21,745403,20,5,0,0,,0,0,0,,0,1,,,2606,80.3,79.5,1,1,0,-0.7999999999999970,6.1,123,150,119,149,281,317,306,0.2,-0.2,61.39145,8.60051
5,621389,"Blach, Ty",2024-06-09,745167,79,6.3,0,0,0,0,0,0.123,0.136,0,1,84.1,-6,2404,80.7,78.98,0,2,3,-1.7000000000000000,5.38,116,148,114,152,308,329,310,0.3,-0.3,66.238485,7.940005
3,663893,"Little, Brendon",2024-07-23,744904,10,30,0,0,,0,0,0,,0,1,,,1838,87.4,86.17,2,3,0,-1.2000000000000000,5.7,125,147,125,154,274,319,301,0.1,-0.1,68.813846667,7.697823333
3,519043,"Moore, Matt",2024-07-07,746855,21,14.3,0,0,0,0,0,0.058,0.04,0,1,86.4,32,2068,79.9,79.97,0,2,1,0.09999999999999430,6.13,124,147,145,154,293,327,299,0.1,-0.1,67.518515,8.06176
12,608344,"Irvin, Cole",2024-05-27,747034,92,13,0,0,0,0,0,0.152,0.139,0,3,86.7,19.5,2230,77.5,77.18,2,6,6,-0.29999999999999700,6.14,118,147,128,153,291,322,304,0.6,-0.6,68.569468333,7.894815
